IALW,EDAC ILS/CAT I,108.700,0,0,195,50.973244,12.495178,605,ED,0
IALY,LTAI ILS/CAT II,108.100,0,1,195,36.883389,30.808917,207,LT,0
IALZ,HEAZ ILS/CAT I,109.300,0,1,195,30.087444,31.360944,336,HE,0
IAM,YAMB ILS/CAT I,110.700,0,0,195,-27.650047,152.717647,87,YB,0
IAM,RJKA ILS/CAT I,109.300,0,1,195,28.424853,129.710803,35,RJ,0
IAM,LEAM ILS/CAT I,109.900,0,1,195,36.846083,-2.356583,79,LE,0
IAM,CYAM ILS/CAT I,109.500,0,0,195,46.480000,-84.494167,610,CY,0
IAM,UWKD ILS/CAT II,110.500,0,1,195,55.614722,49.253556,410,UW,0
IAM,EEEI ILS/CAT I,108.700,0,1,195,59.257361,24.185722,100,EE,0
IAM,USRR ILS/CAT I,109.100,0,1,195,61.345500,73.424333,200,US,0
IAMA,KAMA ILS/CAT I,110.300,0,1,195,35.234161,-101.694667,3614,K4,0
IAMN,WAPP ILS/CAT I,111.100,0,0,195,-3.701511,128.098422,33,WA,0
IAMN,OJAM ILS/CAT I,109.500,0,1,195,31.977036,36.004883,2507,OJ,0
IAMP,KTPA ILS/CAT III,108.900,0,1,195,27.995389,-82.540458,20,K7,0
IAMR,VIAR ILS/CAT III,109.500,0,1,195,31.699225,74.803742,772,VI,0
IAMW,EDJA ILS/CAT I,110.100,0,1,195,47.992047,10.250808,2064,ED,0
IAN,OMAA ILS/CAT III,108.750,0,1,195,24.445022,54.668444,125,OM,0
IAN,UTFA ILS/CAT I,110.500,0,0,195,40.740536,72.310778,1543,UT,0
IAN,URKA ILS/CAT I,109.100,0,1,195,44.994861,37.340583,177,UR,0
IAN,EYPA ILS/CAT I,110.100,0,1,195,55.978833,21.098250,100,EY,0
IANB,KANB ILS/CAT I,111.500,0,0,195,33.596461,-85.846933,591,K7,0
IANC,LGBL ILS/CAT I,110.900,0,1,195,39.222122,22.807128,41,LG,0
IANC,PANC ILS/CAT III,111.300,0,1,195,61.167228,-149.966222,112,PA,0
IAND,SPHY ILS/CAT I,109.700,0,1,195,-13.703844,-73.349036,11699,SP,0
IAND,PGUA ILS/CAT I,109.300,0,0,195,13.593456,144.945564,529,PG,0
IAND,KAND ILS/CAT I,111.900,0,0,195,34.501975,-82.699247,748,K7,0
IANE,KANE ILS/CAT I,111.150,0,1,195,45.144097,-93.223994,915,K3,0
IANI,PANI ILS/CAT I,109.700,0,1,195,61.576950,-159.524794,109,PA,0
IANK,LTAC ILS/CAT III,110.300,0,1,195,40.116694,32.984139,3150,LT,0
IANT,KSAT ILS/CAT II,110.900,0,1,195,29.524753,-98.463875,791,K4,0
IAOD,KONT ILS/CAT I,109.700,0,0,195,34.056894,-117.579186,936,K2,0
IAOG,LERT ILS/CAT I,108.700,0,0,195,36.642667,-6.323444,64,LE,0
IAOH,KAOH ILS/CAT I,109.300,0,0,195,40.706942,-84.044467,963,K5,0
IAOO,KAOO ILS/CAT I,111.100,0,0,195,40.285825,-78.324211,1465,K6,0
IAOS,LIMW IGS/FACILITY,109.750,0,1,195,45.739806,7.374972,1791,LI,0
IAP,NSFA ILS/CAT I,109.900,0,1,195,-13.829167,-172.019333,39,NS,0
IAP,URKA ILS/CAT I,110.900,0,1,195,45.007306,37.356056,177,UR,0
IAP,UUOO ILS/CAT I,111.900,0,0,195,51.824083,39.212722,515,UU,0
IAP,UOOO ILS/CAT I,109.500,0,0,195,69.327167,87.360778,577,UN,0
IAPA,KAPA ILS/CAT I,111.300,0,1,195,39.586972,-104.850547,5778,K2,0
IAPC,KAPC ILS/CAT I,111.300,0,1,195,38.224397,-122.276428,22,K2,0
IAPL,KMSP ILS/LLZ NO GS,109.300,0,0,195,44.895556,-93.205547,0,K3,0
IAPN,KAPN ILS/CAT I,109.700,0,0,195,45.092422,-83.561503,681,K5,0
IAPU,KCLT ILS/CAT I,109.500,0,1,195,35.205911,-80.952792,699,K7,0
IAQ,ZLXY ILS/CAT I,111.100,0,1,195,34.440756,108.780394,1562,ZL,0
IAQ,CYYC ILS/CAT I,110.900,0,0,195,51.128211,-114.040528,3546,CY,0
IAQA,OJAQ ILS/CAT I,110.100,0,1,195,29.601089,35.013158,187,OJ,0
IAQD,KDEN ILS/CAT III,108.500,0,1,195,39.864144,-104.659181,5388,K2,0
IAQI,KCMH ILS/CAT II,111.750,0,1,195,39.992706,-82.912758,815,K5,0
IAQZ,KATW ILS/CAT I,109.700,0,1,195,44.263467,-88.533956,922,K5,0
IAR,UNBB ILS/CAT I,108.700,0,0,195,53.357250,83.515611,837,UN,0
IAR,EKRN ILS/CAT I,109.350,0,1,195,55.064722,14.749167,73,EK,0
IARA,KARA ILS/CAT I,108.900,0,1,195,30.052931,-91.886897,24,K4,0
IARB,SPQU ILS/CAT I,109.700,0,1,195,-16.340944,-71.582611,8404,SP,0
IARB,OITL ILS/CAT I,109.900,0,1,195,38.314556,48.430750,4299,OI,0
IARD,OITL ILS/CAT I,110.300,0,1,195,38.336583,48.417694,4319,OI,0
IARG,KARG ILS/LLZ NO GS,111.100,0,0,195,36.116236,-90.923283,0,K4,0
IARJ,KPVD ILS/CAT I,109.300,0,1,195,41.732581,-71.420383,55,K6,0
IARK,KMCO ILS/CAT II,110.950,0,1,195,28.416108,-81.281039,97,K7,0
IARR,KARR ILS/CAT I,108.900,0,0,195,41.770481,-88.455992,697,K5,0
IART,KART ILS/CAT I,111.100,0,0,195,43.997314,-76.012242,311,K6,0
IAS,YBAS ILS/CAT I,109.900,0,1,195,-23.803611,133.895278,1789,YM,0
IAS,WMKA ILS/CAT I,111.700,0,1,195,6.181056,100.392000,12,WM,0
IAS,HHAS ILS/CAT I,110.300,0,1,195,15.284119,38.898497,7611,HH,0
IAS,OMAA ILS/CAT III,110.300,0,1,195,24.464217,54.641400,116,OM,0
IAS,IASI,384.000,0,0,195,47.162944,27.636278,0,LR,0
IAS,EPLK ILS/CAT I,110.900,0,1,195,51.550139,19.192750,630,EP,0
IASE,KASE ILS/LLZ NO GS,111.150,0,1,195,39.209742,-106.862103,7857,K2,0
IASG,KASG ILS/CAT I,110.900,0,0,195,36.167314,-94.120642,1335,K4,0
IASH,KASH ILS/CAT I,109.700,0,0,195,42.776989,-71.502622,196,K6,0
IASM,MPSM ILS/CAT I,110.300,0,1,195,8.372383,-80.126381,84,MP,0
IASN,KASN ILS/CAT I,109.950,0,1,195,33.578964,-86.045406,543,K7,0
IASO,KDCA LDA/FACILITY NO GS,109.900,0,1,195,38.859700,-77.036681,28,K6,0
IAST,KAST ILS/CAT I,109.500,0,0,195,46.159919,-123.891022,9,K1,0
IASU,HEAT ILS/CAT I,111.300,0,1,195,27.038722,31.020444,815,HE,0
IASW,KASW ILS/CAT I,111.550,0,1,195,41.271617,-85.849236,842,K5,0
IASX,KASX ILS/LLZ NO GS,109.300,0,1,195,46.556692,-90.916847,818,K5,0
IAT,OMAD ILS/CAT I,110.700,0,1,195,24.423917,54.465583,45,OM,0
IAT,LEAL ILS/CAT I,110.300,0,1,195,38.282917,-0.571306,157,LE,0
IAT,UATT ILS/CAT I,111.700,0,1,195,50.253528,57.190556,748,UA,0
IAT,USTR ILS/CAT I,111.100,0,1,195,57.173444,65.349694,377,US,0
IATA,LTBA ILS/CAT I,111.900,0,1,195,40.975472,28.833944,135,LT,0
IATB,KOFF IGS/FACILITY,111.700,0,0,195,41.108717,-95.891272,1025,K3,0
IATD,KDAY ILS/CAT III,108.900,0,0,195,39.914744,-84.209131,992,K5,0
IATE,KMOB ILS/CAT I,111.500,0,0,195,30.704900,-88.256164,213,K7,0
IATL,KATL ILS/CAT I,109.900,0,1,195,33.646047,-84.402100,992,K7,0
IATL,LGAV ILS/CAT II,110.500,0,1,195,37.926800,23.922025,245,LG,0
IATO,TNCC ILS/CAT I,111.900,0,1,195,12.191097,-68.964667,33,TN,0
IATR,LGAV ILS/CAT II,111.100,0,1,195,37.927800,23.949000,256,LG,0
IATW,KATW ILS/CAT I,109.100,0,1,195,44.270922,-88.510053,877,K5,0
IATY,LTAI ILS/CAT I,108.700,0,1,195,36.912833,30.793139,223,LT,0
IATY,KATY ILS/CAT I,111.900,0,1,195,44.924833,-97.151836,1760,K3,0
IAU,UATE ILS/CAT I,109.500,0,1,195,43.867194,51.079083,75,UA,0
IAUG,KAUG ILS/CAT I,108.700,0,0,195,44.314347,-69.794269,318,K6,0
IAUM,KAUM ILS/CAT I,110.550,0,0,195,43.673278,-92.934944,1226,K3,0
IAUO,KAUO ILS/CAT I,110.100,0,0,195,32.621028,-85.436017,736,K7,0
IAUR,VAAU ILS/CAT I,110.100,0,1,195,19.862036,75.406586,1923,VA,0
IAV,YMAV ILS/CAT I,109.500,0,1,195,-38.030608,144.470800,69,YM,0
IAV,NCRG ILS/CAT I,110.300,0,1,195,-21.203450,-159.798206,19,NC,0
IAV,EYVI ILS/CAT II,110.500,0,1,195,54.626028,25.282167,600,EY,0
IAVA,KRDR ILS/CAT I,111.300,0,0,195,47.938928,-97.400814,891,K3,0
IAVC,KAVC ILS/LLZ NO GS,110.500,0,1,195,36.696139,-78.053972,429,K6,0
IAVI,LIPA ILS/CAT I,109.500,0,0,195,46.040453,12.611319,332,LI,0
IAVP,KAVP ILS/CAT I,109.900,0,1,195,41.342672,-75.718297,918,K6,0
IAW,OMAA ILS/CAT III,109.300,0,1,195,24.424528,54.665128,91,OM,0
IAW,RJEC ILS/CAT I,110.500,0,1,195,43.663150,142.450825,727,RJ,0
IAWD,PGUM ILS/CAT I,110.900,0,1,195,13.489372,144.813367,316,PG,0
IAWO,KAWO ILS/LLZ NO GS,111.500,0,0,195,48.171458,-122.156575,0,K1,0
IAWY,KERI ILS/CAT I,110.300,0,1,195,42.075944,-80.187342,729,K6,0
IAWZ,OIAW ILS/CAT I,109.900,0,0,195,31.347778,48.744167,65,OI,0
IAX,EGPD ILS/CAT I,109.900,0,1,195,57.201211,-2.200650,224,EG,0
IAXH,KAXH ILS/LLZ NO GS,108.900,0,1,195,29.504986,-95.467869,80,K4,0
IAXM,SKAR ILS/CAT I,110.300,0,1,195,4.459267,-75.764161,3967,SK,0
IAY,UATG ILS/CAT I,108.300,0,1,195,47.112167,51.826667,-69,UA,0
IAYN,KWVI ILS/LLZ NO GS,108.300,0,0,195,36.940425,-121.786817,0,K2,0
IAYS,KAYS ILS/CAT I,108.300,0,0,195,31.236186,-82.398086,138,K7,0
IAYT,LTAI ILS/CAT I,110.300,0,1,195,36.888194,30.789778,223,LT,0
IAZ,UWWW ILS/CAT I,111.100,0,0,195,53.526611,50.163639,476,UW,0
IAZ,ULAA ILS/CAT I,110.300,0,0,195,64.597778,40.765556,62,UL,0
IAZO,KAZO ILS/CAT I,110.900,0,0,195,42.244131,-85.552314,862,K5,0
IB,ATIKOKAN,209.000,0,0,195,48.824522,-91.577581,1537,CY,0
IB,EIME ILS/CAT I,109.350,0,1,195,53.303072,-6.464950,320,EI,0
IBA,YBBN ILS/CAT I,109.500,0,1,195,-27.400833,153.121111,22,YB,0
IBA,IBADAN,112.100,1,1,195,7.347431,3.965692,748,DN,0
IBA,HAAB ILS/CAT I,110.300,0,0,195,8.973336,38.780206,7652,HA,0
IBA,ZGSZ ILS/CAT I,109.100,0,1,195,22.625897,113.799197,23,ZG,0
IBA,OSLK ILS/CAT I,109.100,0,1,195,35.411050,35.948828,157,OS,0
IBA,IBIZA,117.800,1,1,195,38.868333,1.365917,42,LE,0
IBA,UBBB ILS/CAT III,109.300,0,1,195,40.460556,50.061722,100,UB,0
IBAB,KBAB ILS/CAT I,109.500,0,0,195,39.110142,-121.425339,103,K2,0
IBAC,WITT ILS/CAT I,111.300,0,0,195,5.509944,95.423139,65,WI,0
IBAD,KBAD ILS/CAT I,109.900,0,0,195,32.520586,-93.674617,160,K4,0
IBAF,KBAF ILS/CAT I,111.900,0,0,195,42.142922,-72.719397,264,K6,0
IBAG,OAIX ILS/CAT I,110.700,0,1,195,34.933444,69.258839,4852,OA,0
IBAK,KBAK ILS/CAT I,110.700,0,0,195,39.253300,-85.907386,652,K5,0
IBAL,KBWI ILS/CAT III,109.700,0,0,195,39.172386,-76.648417,138,K6,0
IBAN,VOBL ILS/CAT I,109.300,0,1,195,13.208211,77.689647,3018,VO,0
IBAO,KSTP ILS/CAT I,111.500,0,1,195,44.942425,-93.067775,718,K3,0
IBAP,OPIS ILS/CAT I,111.300,0,1,195,33.551761,72.809519,1791,OP,0
IBAQ,SKBQ ILS/CAT I,109.900,0,1,195,10.882444,-74.788461,77,SK,0
IBAT,OEBT ILS/CAT I,111.700,0,1,195,24.211778,51.453722,258,OE,0
IBAT,LTCJ ILS/CAT I,108.100,0,1,195,37.919194,41.109333,1837,LT,0
IBB,AYPY ILS/CAT I,109.500,0,1,195,-9.449217,147.226583,128,AY,0
IBB,ZGGG ILS/CAT I,110.900,0,1,195,23.378136,113.307314,66,ZG,0
IBB,OLBA ILS/CAT I,110.100,0,1,195,33.836053,35.481344,28,OL,0
IBB,ZBYN ILS/CAT I,109.300,0,1,195,37.736808,112.642936,2579,ZB,0
IBB,EGLL ILS/CAT III,109.500,0,1,195,51.463817,-0.458583,93,EG,0
IBBA,OPIS ILS/CAT I,108.100,0,1,195,33.544525,72.841578,1794,OP,0
IBBE,EBBE ILS/CAT I,111.350,0,0,195,50.746556,4.752861,302,EB,0
IBBG,KBBG ILS/CAT I,111.350,0,1,195,36.543325,-93.209233,1233,K3,0
IBBJ,KEOK ILS/CAT I,110.900,0,1,195,40.460308,-91.439878,659,K3,0
IBBL,EBBL ILS/CAT I,109.950,0,0,195,51.159028,5.452056,200,EB,0
IBBP,LIPE ILS/CAT I,109.750,0,1,195,44.533750,11.297972,138,LI,0
IBBW,ETHB ILS/CAT I,111.550,0,0,195,52.276331,9.066656,223,ET,0
IBBY,VABB ILS/CAT I,110.100,0,1,195,19.094631,72.863081,50,VA,0
IBC,SBGR ILS/CAT I,111.100,0,0,195,-23.439667,-46.490167,2444,SB,0
IBC,LRBC ILS/CAT I,110.700,0,1,195,46.513444,26.911806,700,LR,0
IBC,CYBC ILS/CAT I,110.300,0,0,195,49.134467,-68.187361,70,CY,0
IBC,ESIB ILS/CAT I,109.500,0,1,195,58.435722,12.714361,197,ES,0
IBCB,KBCB ILS/LLZ NO GS,109.100,0,1,195,37.205158,-80.399836,2148,K6,0
IBCD,RPVB ILS/CAT I,109.700,0,1,195,10.770736,123.016944,129,RP,0
IBCU,KHYA ILS/CAT I,108.950,0,1,195,41.662206,-70.276458,53,K6,0
IBD,OTBD ILS/CAT III,109.500,0,1,195,25.245061,51.573467,47,OT,0
IBD,ZSPD ILS/CAT I,108.100,0,1,195,31.128625,121.794550,36,ZS,0
IBD,USHH ILS/CAT I,111.900,0,0,195,61.033333,69.125000,141,US,0
IBDA,TXKF ILS/CAT I,109.900,0,1,195,32.366325,-64.696511,20,TX,0
IBDE,KBDE ILS/CAT I,108.300,0,0,195,48.734133,-94.626619,1076,K3,0
IBDH,KBDH ILS/CAT I,109.500,0,0,195,45.111122,-95.121086,1118,K3,0
IBDL,KBDL ILS/CAT III,111.100,0,1,195,41.954800,-72.665694,164,K6,0
IBDM,WAOO ILS/CAT I,110.700,0,0,195,-3.444214,114.774056,54,WA,0
IBDM,LTBG ILS/CAT I,108.300,0,1,195,40.307306,27.975972,125,LT,0
IBDR,LTFE ILS/CAT II,109.300,0,1,195,37.255472,27.652722,20,LT,0
IBDR,KBDR ILS/CAT I,110.700,0,1,195,41.165303,-73.119147,19,K6,0
IBE,SBBE ILS/CAT I,109.300,0,1,195,-1.368833,-48.465667,54,SB,0
IBE,TNCA ILS/CAT I,108.700,0,1,195,12.502639,-70.025069,98,TN,0
IBE,LSZB ILS/CAT I,110.100,0,1,195,46.906111,7.505750,1684,LS,0
IBE,UWWW ILS/CAT I,110.500,0,0,195,53.512000,50.176750,476,UW,0
IBED,KBED ILS/CAT I,111.150,0,1,195,42.468194,-71.268381,149,K6,0
IBEH,KBEH ILS/CAT I,108.500,0,0,195,42.127944,-86.437564,635,K5,0
IBEJ,KSEA ILS/CAT II,110.750,0,1,195,47.437672,-122.316650,364,K1,0
IBER,PADK ILS/CAT I,108.900,0,0,195,51.877258,-176.660594,11,PA,0
IBET,PABE ILS/CAT I,111.500,0,1,195,60.768567,-161.847603,135,PA,0
IBEY,KBTM ILS/CAT I,110.900,0,1,195,45.939056,-112.490831,5564,K1,0
IBF,NVVV ILS/LLZ NO GS,110.700,0,1,195,-17.688056,168.327222,69,NV,0
IBF,UUYH ILS/CAT I,109.700,0,1,195,63.558250,53.795861,482,UU,0
IBF,UOOO ILS/CAT I,110.300,0,0,195,69.290000,87.294250,577,UN,0
IBFD,KBFD ILS/CAT I,108.300,0,0,195,41.810247,-78.650100,2109,K6,0
IBFF,KBFF ILS/CAT I,109.300,0,1,195,41.884172,-103.607764,3967,K3,0
IBFH,EGAC ILS/CAT I,108.100,0,1,195,54.619525,-5.874983,30,EG,0
IBFI,KBFI ILS/CAT I,110.900,0,1,195,47.515169,-122.291225,33,K1,0
IBFL,KBFL ILS/CAT I,111.900,0,1,195,35.448892,-119.073008,530,K2,0
IBFO,KMRH ILS/LLZ NO GS,108.500,0,0,195,34.732819,-76.669992,0,K7,0
IBFS,EBFS ILS/CAT I,108.350,0,0,195,50.240806,4.625194,983,EB,0
IBFT,KBKL ILS/CAT I,109.750,0,1,195,41.512764,-81.693167,587,K5,0
IBG,IBAGUE,113.100,1,1,195,4.397778,-75.106111,2810,SK,0
IBG,LBBG ILS/CAT I,110.300,0,0,195,42.557250,27.498194,122,LB,0
IBG,CYBG ILS/CAT I,111.500,0,0,195,48.332317,-71.021547,511,CY,0
IBGA,SKBG ILS/CAT I,110.700,0,1,195,7.118972,-73.182556,3851,SK,0
IBGE,KBGE ILS/CAT I,111.350,0,0,195,30.972803,-84.646528,127,K7,0
IBGH,EGKB ILS/CAT I,109.350,0,1,195,51.337022,0.035028,570,EG,0
IBGI,TBPB ILS/CAT I,110.100,0,0,195,13.078853,-59.474936,205,TB,0
IBGM,KBGM ILS/CAT I,110.300,0,0,195,42.219950,-75.987422,1572,K6,0
IBGN,RCMT LDA/FACILITY NO GS,109.500,0,0,195,26.225000,120.002111,0,RC,0
IBGR,KBGR ILS/CAT II,109.500,0,1,195,44.795139,-68.808836,166,K6,0
IBGS,RCMT LDA/FACILITY NO GS,109.500,0,1,195,26.224972,120.002000,35,RC,0
IBGY,KPIT ILS/CAT I,110.950,0,0,195,40.488864,-80.207783,1140,K6,0
IBH,ZPPP ILS/CAT I,110.100,0,1,195,25.128850,102.938644,6919,ZP,0
IBH,EGHH ILS/CAT III,110.500,0,1,195,50.782147,-1.841072,51,EG,0
IBHA,OEBA ILS/CAT I,110.500,0,1,195,20.298417,41.645000,5500,OE,0
IBHB,KBHB ILS/CAT I,108.300,0,1,195,44.441794,-68.366872,61,K6,0
IBHM,KBHM ILS/CAT II,110.300,0,0,195,33.575111,-86.736267,599,K7,0
IBHR,VEBS ILS/CAT I,109.100,0,1,195,20.259497,85.807578,127,VE,0
IBHR,VABV ILS/CAT I,109.900,0,1,195,21.755556,72.191222,69,VA,0
IBI,LEIB ILS/CAT I,111.100,0,1,195,38.867278,1.362417,39,LE,0
IBI,UBBB ILS/CAT III,109.500,0,1,195,40.487500,50.029694,10,UB,0
IBI,UKBB ILS/CAT I,111.300,0,0,195,50.316361,30.903222,427,UK,0
IBI,EBLG ILS/CAT I,109.350,0,1,195,50.644306,5.448444,591,EB,0
IBIA,OBBI ILS/CAT I,110.300,0,1,195,26.265322,50.645786,42,OB,0
IBIA,ORMM ILS/CAT I,111.700,0,1,195,30.536750,47.673139,0,OR,0
IBIB,OBBI ILS/CAT I,111.500,0,1,195,26.278311,50.622908,42,OB,0
IBIG,PABI ILS/CAT I,111.100,0,1,195,63.988686,-145.701817,1265,PA,0
IBIH,KBIH LDA/FACILITY NO GS,109.100,0,1,195,37.374408,-118.352439,4100,K2,0
IBIJ,KBIJ ILS/LLZ NO GS,110.350,0,0,195,31.390336,-84.904608,0,K7,0
IBIK,WABB ILS/CAT I,110.500,0,1,195,-1.184944,136.095667,36,WA,0
IBIL,KBIL ILS/CAT I,110.300,0,0,195,45.800531,-108.511072,3572,K1,0
IBIN,LTCU ILS/CAT I,108.350,0,1,195,38.865028,40.586472,3478,LT,0
IBIP,OPIS ILS/CAT I,110.700,0,1,195,33.548567,72.842094,1803,OP,0
IBIR,EGBB ILS/CAT III,110.100,0,1,195,52.453917,-1.751533,354,EG,0
IBIS,KBIS ILS/CAT I,110.300,0,0,195,46.786017,-100.764533,1642,K3,0
IBIV,KBIV ILS/CAT I,110.550,0,1,195,42.739864,-86.122281,711,K5,0
IBIX,KBIX ILS/CAT I,109.700,0,0,195,30.401314,-88.931917,16,K7,0
IBJ,URWA ILS/CAT I,110.500,0,1,195,46.282556,48.027861,-65,UR,0
IBJC,KBJC ILS/CAT I,111.700,0,0,195,39.916856,-105.131386,5588,K2,0
IBJI,KBJI ILS/CAT I,109.350,0,1,195,47.507169,-94.947942,1395,K3,0
IBJP,KIND ILS/CAT I,110.500,0,0,195,39.717744,-86.267158,790,K5,0
IBK,ZSNB ILS/CAT I,108.900,0,1,195,29.833403,121.452625,30,ZS,0
IBK,UCFM ILS/CAT II,111.700,0,0,195,43.057386,74.447492,2090,UC,0
IBK,EYVI ILS/CAT I,109.100,0,1,195,54.641389,25.292833,700,EY,0
IBK,UNKL ILS/CAT II,111.700,0,1,195,56.166389,92.514583,942,UN,0
IBKB,OPPS ILS/CAT I,108.300,0,1,195,33.984444,71.514444,1211,OP,0
IBKD,VTBD ILS/CAT I,109.700,0,1,195,13.929133,100.613203,3,VT,0
IBKF,KBKF ILS/CAT I,109.700,0,0,195,39.718831,-104.764189,5650,K2,0
IBKK,VTBD ILS/CAT II,109.300,0,1,195,13.923194,100.611889,7,VT,0
IBKL,WIGG ILS/CAT I,111.700,0,1,195,-3.859469,102.333217,50,WI,0
IBKX,KBKX IGS/FACILITY,111.350,0,1,195,44.299353,-96.803119,1632,K3,0
IBKY,KSTL ILS/CAT I,111.500,0,0,195,38.755372,-90.382139,564,K3,0
IBL,ISABELA,246.000,0,0,195,-0.944892,-90.955617,0,SE,0
IBL,LEBB ILS/CAT I,110.300,0,1,195,43.298028,-2.905472,167,LE,0
IBL,CYBL ILS/CAT I,109.100,0,1,195,49.955175,-125.280306,376,CY,0
IBL,EBBR ILS/CAT III,110.350,0,1,195,50.897000,4.519639,164,EB,0
IBL,UWKD ILS/CAT I,111.700,0,1,195,55.598694,49.294806,410,UW,0
IBLF,KBLF ILS/CAT I,109.500,0,0,195,37.290436,-81.213703,2853,K6,0
IBLI,KBLI ILS/CAT I,108.500,0,1,195,48.781103,-122.535578,169,K1,0
IBLM,KBLM ILS/LLZ NO GS,109.750,0,1,195,40.180161,-74.115086,159,K6,0
IBLN,LIPE ILS/CAT III,108.900,0,1,195,44.540056,11.280778,131,LI,0
IBLR,VOBG ILS/CAT I,110.500,0,1,195,12.950161,77.682103,2943,VO,0
IBLV,KBLV ILS/CAT I,109.900,0,0,195,38.554819,-89.865553,436,K5,0
IBLY,KMKE ILS/CAT I,110.300,0,1,195,42.964147,-87.890944,714,K5,0
IBM,VVBM ILS/CAT I,109.700,0,1,195,12.667825,108.109125,1713,VV,0
IBM,LRBM ILS/CAT II,109.300,0,1,195,47.658028,23.457722,600,LR,0
IBM,EBBR ILS/CAT I,111.150,0,1,195,50.908278,4.501889,134,EB,0
IBM,EGBB ILS/CAT III,110.100,0,1,195,52.453917,-1.751533,354,EG,0
IBMA,KMSP ILS/CAT III,110.950,0,1,195,44.890172,-93.243900,833,K3,0
IBMG,KBMG ILS/CAT I,108.300,0,0,195,39.163439,-86.619122,832,K5,0
IBMH,EGHH ILS/CAT I,110.500,0,1,195,50.782147,-1.841072,51,EG,0
IBMI,KBMI ILS/CAT I,110.950,0,1,195,40.485500,-88.939078,865,K5,0
IBMO,KBIL ILS/CAT I,111.500,0,1,195,45.814633,-108.558472,3594,K1,0
IBN,ZSCG ILS/CAT I,108.500,0,1,195,31.917256,119.789411,43,ZS,0
IBN,UBBB ILS/CAT III,111.700,0,1,195,40.458583,50.038778,10,UB,0
IBN,LIBR ILS/CAT I,109.500,0,0,195,40.677639,17.923333,94,LI,0
IBN,LRBS ILS/CAT II,110.500,0,1,195,44.507417,26.117333,300,LR,0
IBNA,SVBC ILS/CAT I,110.900,0,1,195,10.120472,-64.698028,30,SV,0
IBNA,KBNA ILS/CAT III,109.900,0,1,195,36.140689,-86.678433,554,K7,0
IBND,OIKB ILS/CAT I,109.900,0,1,195,27.230500,56.385083,20,OI,0
IBNE,KRIC ILS/CAT III,110.700,0,0,195,37.519067,-77.325522,156,K6,0
IBNE,EDDB ILS/CAT III,110.700,0,1,195,52.369742,13.488417,148,ED,0
IBNI,HLLB ILS/CAT I,110.300,0,1,195,32.084172,20.274531,433,HL,0
IBNN,KCVS ILS/CAT I,108.300,0,0,195,34.388375,-103.336697,4267,K2,0
IBNQ,KBUF ILS/CAT I,109.950,0,1,195,42.948619,-78.743189,705,K6,0
IBNT,KSLC ILS/CAT II,111.500,0,1,195,40.769461,-111.963017,4238,K2,0
IBNW,EDDB ILS/CAT III,109.900,0,1,195,52.377572,13.520969,159,ED,0
IBNX,KFMH ILS/CAT I,110.750,0,1,195,41.669556,-70.542989,144,K6,0
IBO,LEBB ILS/CAT I,111.550,0,1,195,43.304306,-2.922278,148,LE,0
IBOD,EGDM ILS/CAT I,109.100,0,1,195,51.159008,-1.737247,367,EG,0
IBOI,KBOI ILS/CAT III,111.100,0,1,195,43.555994,-116.205319,2857,K1,0
IBOM,VABB ILS/CAT I,109.500,0,1,195,19.087569,72.852558,12,VA,0
IBON,KTRI ILS/CAT I,111.500,0,0,195,36.487592,-82.393800,1484,K7,0
IBON,EGGD ILS/CAT I,110.150,0,1,195,51.381556,-2.719958,632,EG,0
IBOS,KBOS ILS/CAT III,110.300,0,1,195,42.382631,-70.997472,35,K6,0
IBP,CYMJ ILS/CAT I,109.300,0,1,195,50.331111,-105.563333,1880,CY,0
IBPH,VABP ILS/CAT I,109.900,0,1,195,23.283414,77.338508,1736,VA,0
IBPK,KBPK ILS/CAT I,111.950,0,1,195,36.373375,-92.461825,914,K4,0
IBPL,EGNH ILS/CAT I,108.150,0,1,195,53.770258,-3.028433,28,EG,0
IBPM,KSTC ILS/CAT I,111.900,0,1,195,45.549306,-94.058597,1025,K3,0
IBPN,WALL ILS/CAT I,110.900,0,0,195,-1.273711,116.881639,12,WA,0
IBPT,KBPT ILS/CAT I,110.150,0,1,195,29.945242,-94.006667,19,K4,0
IBQC,KCLT ILS/CAT III,108.900,0,1,195,35.225864,-80.935250,752,K7,0
IBQE,KTOL ILS/CAT I,108.700,0,0,195,41.580311,-83.834103,665,K5,0
IBQG,KMTN ILS/LLZ NO GS,110.700,0,1,195,39.321544,-76.406989,21,K6,0
IBQK,KBQK ILS/CAT I,108.500,0,0,195,31.264725,-81.451872,18,K7,0
IBR,SBBR ILS/CAT I,110.300,0,1,195,-15.861333,-47.895000,3468,SB,0
IBR,CYBR ILS/CAT I,110.100,0,1,195,49.908611,-99.961944,1343,CY,0
IBR,EBBR ILS/CAT III,108.900,0,1,195,50.911389,4.494722,127,EB,0
IBRD,KBRD ILS/CAT I,109.900,0,0,195,46.392528,-94.150436,1220,K3,0
IBRE,EDDW ILS/CAT III,110.300,0,0,195,53.047442,8.812739,13,ED,0
IBRI,LTBF ILS/CAT I,111.750,0,1,195,39.608639,27.924028,331,LT,0
IBRL,KBRL ILS/CAT I,108.900,0,0,195,40.789969,-91.123956,682,K3,0
IBRM,SVBM ILS/CAT I,110.500,0,1,195,10.044722,-69.345556,2044,SV,0
